product_id,type,category,balance,interest_rate,duration_years,repricing_maturity_years
A_00717,Asset,Corporate Loan,4199240.584354913,0.07579384024434938,1.403509447667966,1.2369984344328588
A_00718,Asset,Corporate Loan,2297250.06043851,0.05378006083591983,2.406117396687171,2.0194154558204
A_00719,Asset,Government Bond (HQLA),918683.555537719,0.03158628933323876,1.1786819040690037,1.058367821896832
A_00720,Asset,Corporate Loan,1187642.2926982113,0.06116519765740692,1.8816556694418705,1.7543305256265624
A_00721,Asset,Retail Loan,2875843.2133554076,0.07114572252460145,1.7410814215332948,1.4690234512367655
A_00722,Asset,Retail Loan,4137269.210225302,0.09708495127457797,2.1428302706435614,2.12994180027681
A_00723,Asset,Corporate Loan,757855.5571953456,0.07393196790044643,1.4363706084489531,1.2546383356625856
A_00724,Asset,Retail Loan,2806085.30909453,0.0918370554857401,4.380483405984139,3.6578115266562805
A_00725,Asset,Mortgage,1141496.1040064532,0.06622215319915556,7.1820753455217226,6.104288522420945
A_00726,Asset,Retail Loan,53234.2842684328,0.09170379252836539,4.482676136502071,4.1485633986153045
A_00727,Asset,Mortgage,802640.4087512344,0.05053658162046343,9.583235945875755,7.846325272161725
A_00728,Asset,Corporate Loan,4607661.269196046,0.05874382740481382,0.6001477976267362,0.5050292852576378
A_00729,Asset,Retail Loan,4546751.031802908,0.07865197651759276,2.8722762169371605,2.7347376393509304
A_00730,Asset,Retail Loan,2461963.5027952516,0.08387642762186624,2.719940856484239,2.7197002522842744
A_00731,Asset,Mortgage,2019435.2299362645,0.04512125089937441,13.27553052274047,10.701308737678335
A_00732,Asset,Retail Loan,1735037.2027655854,0.08460516562164799,3.0423230298382395,2.987929772787352
A_00733,Asset,Corporate Loan,2531314.4408973604,0.051047346579686716,0.6256075245574553,0.5694479835279008
A_00734,Asset,Corporate Loan,4203942.955152478,0.05074914986351149,0.901698961779613,0.8023387275919686
A_00735,Asset,Retail Loan,295591.14802724536,0.0644637199982899,3.898393147390516,3.593008231963277
A_00736,Asset,Retail Loan,908805.449257359,0.09205783104891815,2.51900609167727,2.2127420950878456
A_00737,Asset,Mortgage,671157.169155796,0.04710799974719946,12.72771419665079,11.906504588520695
A_00738,Asset,Corporate Loan,4649266.350197853,0.051984955665033215,1.468306294938285,1.1802702599541288
A_00739,Asset,Mortgage,2647441.4064240893,0.04703276800034544,12.752440518349493,11.082084402380948
A_00740,Asset,Retail Loan,4809387.006641855,0.09732820351037225,3.6714716268032537,3.13212980682141
A_00741,Asset,Corporate Loan,3408574.843048557,0.07544327705046891,1.293874250643971,1.280200966124958
A_00742,Asset,Mortgage,3708381.530899894,0.048448481263168953,7.77464679724954,7.717674683790248
A_00743,Asset,Retail Loan,3594447.367548615,0.0849075816379919,3.8249846502210487,3.8174179478429062
A_00744,Asset,Corporate Loan,1732860.7257765785,0.06328394409631213,0.6973485073663889,0.5942871659171245
A_00745,Asset,Corporate Loan,4181130.3617653567,0.05557199216015557,2.838711283818739,2.4824580885198086
A_00746,Asset,Government Bond (HQLA),355951.88041165203,0.02325581978412459,0.2754850034116192,0.2531824446573117
A_00747,Asset,Retail Loan,4841978.088181131,0.08006071841400667,2.7868581090340814,2.366966999951349
A_00748,Asset,Corporate Loan,3326472.481553207,0.0726160424812974,2.377942842385107,2.1771926809298603
A_00749,Asset,Government Bond (HQLA),4096168.8441652413,0.021112110433609214,1.5383914179273883,1.232829333952218
A_00750,Asset,Retail Loan,3334441.789871589,0.07609625037197247,2.6447899555301833,2.5837412677808236
A_00751,Asset,Mortgage,4550417.557065249,0.06073167438217786,8.138780765150273,6.953177194306702
A_00752,Asset,Retail Loan,963930.6638694776,0.07719830479119287,2.368430483454376,2.288353456149095
A_00753,Asset,Retail Loan,3687882.944604726,0.0715178137070397,3.1258196567572214,2.808748754319303
A_00754,Asset,Retail Loan,3000605.6784296148,0.06657622116315515,2.735375691420977,2.252080254770936
A_00755,Asset,Corporate Loan,4516944.514766212,0.0719900032166787,1.3598942163942138,1.267057326544364
A_00756,Asset,Government Bond (HQLA),4113856.035630747,0.03314060996468215,1.1765499919203797,1.1526393115364686
A_00757,Asset,Corporate Loan,1667633.7939959979,0.07479653222574392,0.5270277090879909,0.5060499719818486
A_00758,Asset,Retail Loan,2905444.0366068664,0.06474836382036446,2.8559267926675496,2.844827648474287
A_00759,Asset,Retail Loan,382809.1914482777,0.08955466708532131,3.3793895180076383,2.7254394227060925
A_00760,Asset,Mortgage,2684844.7859596997,0.045175716308390866,6.032650088750485,5.511398110022758
A_00761,Asset,Retail Loan,4694662.856824014,0.09934268826054653,4.274960917936204,3.641985271957108
A_00762,Asset,Government Bond (HQLA),2184607.6554682115,0.021006990539387066,0.7602857110961337,0.6162519031954988
A_00763,Asset,Mortgage,2316748.522448438,0.058419109189756985,7.265216260361057,6.179586790743847
A_00764,Asset,Corporate Loan,1828083.2975643172,0.07462088482300339,2.5588805665295475,2.291400984659749
A_00765,Asset,Corporate Loan,1844670.992967518,0.059845384483928364,2.514286314170545,2.116556075768474
A_00766,Asset,Retail Loan,2360130.9483778216,0.09363634841611629,2.9285283956793675,2.4724034774965715
A_00767,Asset,Corporate Loan,4051608.4075237704,0.06153833227936305,2.5590590268724336,2.282232316747101
A_00768,Asset,Corporate Loan,4666146.648175594,0.0780124826900441,0.7966094143539508,0.7462424222217341
A_00769,Asset,Corporate Loan,211662.35088325458,0.06223244315008197,1.6889904795550208,1.4056517913542472
A_00770,Asset,Mortgage,4857196.9914730145,0.061442598293318385,10.621888110645251,8.642925098172054
A_00771,Asset,Corporate Loan,625974.5015642545,0.07815446474642464,2.031989588841276,1.8945367635748922
A_00772,Asset,Retail Loan,1805597.7146761601,0.0761283102453301,3.202653517763406,3.0960973987528657
A_00773,Asset,Mortgage,3078563.549510946,0.047660091212897326,8.734579451327052,7.172617089919174
A_00774,Asset,Corporate Loan,2095203.9601782116,0.06974479472892721,2.1895573127601837,1.7823470081752522
A_00775,Asset,Corporate Loan,949805.3927259415,0.07481906449211738,0.8920317632920143,0.7211033515688454
A_00776,Asset,Corporate Loan,882608.0960442651,0.06671121539825106,2.698325539196185,2.2835284874391713
A_00777,Asset,Corporate Loan,3670857.480530423,0.05661338012736257,2.8952950222985843,2.8293875525784338
A_00778,Asset,Government Bond (HQLA),4586281.695433727,0.032596413088694154,1.3072872780376288,1.1512522486562446
A_00779,Asset,Mortgage,2679905.390837113,0.052853737115463865,11.774380712282944,11.142088141292897
A_00780,Asset,Mortgage,774859.4701839398,0.05620889595370922,13.32929715574228,12.915198304511582
A_00781,Asset,Corporate Loan,1926250.4026460233,0.05753507802645204,2.787651831293056,2.700795471951262
A_00782,Asset,Corporate Loan,2594772.440628736,0.06719126601857048,1.27117070372371,1.0996163520248203
A_00783,Asset,Retail Loan,1396393.0964545624,0.09913419148227427,1.0255161736263627,1.018490815562027
A_00784,Asset,Corporate Loan,3655435.7289812476,0.07013279471257929,1.3645152460260626,1.3114165114895833
A_00785,Asset,Government Bond (HQLA),2031050.7654558765,0.025318569012642376,1.5882661676164906,1.5851951926558223
A_00786,Asset,Retail Loan,3037467.5921805487,0.08752182228296515,3.6380239266053085,2.9980137197044043
A_00787,Asset,Government Bond (HQLA),946857.2312979099,0.0244535215824617,1.283231466155698,1.1054311275728197
A_00788,Asset,Corporate Loan,2115107.4218946537,0.05512809207262545,0.9005640024412658,0.7957644307585819
A_00789,Asset,Mortgage,4494925.001896554,0.05179311722678204,5.841276622593829,4.790133711653699
A_00790,Asset,Retail Loan,3325507.479087585,0.06652076455259545,3.409797767866351,2.8872891095689286
A_00791,Asset,Retail Loan,4182988.6681872983,0.06541838147178763,4.898762384194206,4.145798321368716
A_00792,Asset,Mortgage,4635995.799883115,0.04151867416807223,9.196273828068104,7.429470680300262
A_00793,Asset,Corporate Loan,1994830.7890212361,0.06749757176937671,0.5716310689441363,0.45859703136974167
A_00794,Asset,Mortgage,1566842.4723816894,0.0576505666294946,5.402580030092321,4.751768399212853
A_00795,Asset,Government Bond (HQLA),2743783.3793933257,0.034188777292679495,0.6229544439703157,0.5321889850735291
A_00796,Asset,Government Bond (HQLA),1904873.7540115134,0.021011462076484577,1.14475026927479,1.0133606957977366
A_00797,Asset,Mortgage,4037961.5865485426,0.046782372130316885,7.243185588535263,6.978527282599456
A_00798,Asset,Government Bond (HQLA),522036.5603013676,0.02674908557928458,0.955111414909828,0.9304100284553839
A_00799,Asset,Retail Loan,1095073.4156622852,0.06205175395924862,4.009873350345977,3.6028995797225294
A_00800,Asset,Corporate Loan,1705285.8359943058,0.06589821760790698,1.4864307882973096,1.2371169125847874
A_00801,Asset,Corporate Loan,4036890.0300349323,0.054616997140813216,2.4004023244753974,1.9919736143991489
A_00802,Asset,Retail Loan,1837319.8953881343,0.08718788867333381,2.6338223256339304,2.1369150980401357
A_00803,Asset,Retail Loan,1989957.2865723497,0.0677374137182593,3.788654768551922,3.5170116172333223
A_00804,Asset,Retail Loan,4436126.238626906,0.07189148817125306,4.582759777066466,3.8770090465810245
A_00805,Asset,Corporate Loan,1240631.346641736,0.07478194053644857,2.180959608229259,2.0383650366102724
A_00806,Asset,Mortgage,2015111.2029269969,0.06213852842192777,6.563169707088608,5.723706836135447
A_00807,Asset,Mortgage,1389687.5128097401,0.06977745386463291,5.8122963480667265,4.831414969274889
A_00808,Asset,Government Bond (HQLA),4887535.666203914,0.033188459241639955,1.6082543974252754,1.4724556638261472
A_00809,Asset,Mortgage,1482725.6320164653,0.05858169908099506,9.67681212484877,8.537252296382261
A_00810,Asset,Corporate Loan,1684909.1041353177,0.07551723584045349,1.91057954171134,1.6054708325876983
A_00811,Asset,Government Bond (HQLA),3460983.886053737,0.031123813852600234,1.6642191040920573,1.590832600567396
A_00812,Asset,Retail Loan,4100983.1026586993,0.09559653505451451,1.160555436341466,1.1586899008643774
A_00813,Asset,Retail Loan,1091076.8536146786,0.07012105363681012,4.061453455432163,3.9522510307510994
A_00814,Asset,Retail Loan,673478.2220778234,0.08695355593080019,4.916606220402462,4.766047175443323
A_00815,Asset,Corporate Loan,3398594.560126992,0.0680945036036884,1.985604568271493,1.85953156854753
A_00816,Asset,Corporate Loan,2173858.7280481965,0.07305743992739606,1.189806735951367,1.0056894810366688
A_00817,Asset,Mortgage,1204997.472114167,0.06241234801387087,11.25330169954454,9.494892035184824
A_00818,Asset,Retail Loan,698320.0278211617,0.09397785624902943,3.423987869084102,2.7700040092787694
A_00819,Asset,Mortgage,1739527.297452758,0.06786578649536698,9.785283699195226,8.477914030133977
A_00820,Asset,Corporate Loan,117727.95306537148,0.057757747734043526,0.703996800012096,0.5671190176919174
A_00821,Asset,Corporate Loan,2160671.8661680315,0.05523941557688989,1.870363006820055,1.6069904695343302
A_00822,Asset,Mortgage,4828248.481970479,0.06671152962565799,5.504167736022092,5.038384367972638
A_00823,Asset,Corporate Loan,2526378.7492784136,0.05269630555208482,0.6734852147604584,0.6197292420450562
A_00824,Asset,Corporate Loan,4590476.9295595195,0.054298443761079236,1.5164763433986805,1.4299519153564122
A_00825,Asset,Retail Loan,2651078.0214116713,0.09601056444808281,3.79133114202068,3.633756743073777
A_00826,Asset,Mortgage,3414184.2528559607,0.048874722924896086,14.459246440320864,11.570613161066197
A_00827,Asset,Retail Loan,1128562.3291523827,0.08534846399062117,3.6473383404559927,3.3507815633085873
A_00828,Asset,Retail Loan,3657451.369530705,0.08660223956026525,2.294121649941966,2.090669044497066
A_00829,Asset,Corporate Loan,716152.5221653334,0.07494554999336671,0.7360472441512024,0.7240345912978357
A_00830,Asset,Corporate Loan,561998.8685593926,0.07186817600315472,1.5050680422206018,1.4387911320124358
A_00831,Asset,Retail Loan,50152.05828464296,0.07426384703944823,3.84854818352242,3.2747152801259007
A_00832,Asset,Retail Loan,2724482.0634694234,0.09830526585090352,4.404602941703927,4.022058728108229
A_00833,Asset,Corporate Loan,471029.10817174346,0.06139937236896184,1.8721820038564994,1.7250791524405182
A_00834,Asset,Corporate Loan,1239480.6610793155,0.059447553337666874,0.7374131880709413,0.6041839855292969
A_00835,Asset,Retail Loan,4937313.984968753,0.08127487066020067,2.7764142276264745,2.7062367646420022
A_00836,Asset,Government Bond (HQLA),2934436.5242561735,0.026538820486733505,1.643700259983926,1.4154704924560662
A_00837,Asset,Corporate Loan,3378910.950234563,0.059457183039483524,2.205479223137747,1.8231417225100155
A_00838,Asset,Corporate Loan,685213.0178343843,0.07080266384168928,1.9462312705733251,1.8296954170198705
A_00839,Asset,Mortgage,4370654.13675004,0.06190747568588714,9.999589919647885,9.237966624335314
A_00840,Asset,Retail Loan,177163.74210357043,0.07772134825350478,2.138165542707735,1.9744273674816817
A_00841,Asset,Mortgage,1021416.2976955199,0.06890439842422982,6.255497898984771,5.139572822022988
A_00842,Asset,Corporate Loan,2948540.4575268445,0.0525809647109883,1.8534360522685955,1.5038879894876624
A_00843,Asset,Retail Loan,2948659.035169432,0.06934963168146976,3.1773795505372844,2.947193743662157
A_00844,Asset,Mortgage,255815.85124063914,0.06067931236308072,9.981299435480423,8.488719727429467
A_00845,Asset,Corporate Loan,3087507.61979745,0.07429773260908698,2.744838233609342,2.5159902109989796
A_00846,Asset,Mortgage,1855871.2275286035,0.053985447733826714,11.409655280987577,9.56114539326674
A_00847,Asset,Mortgage,2804499.9548766688,0.06734017570235892,8.586215819535914,6.904921626359116
A_00848,Asset,Corporate Loan,331562.91899935046,0.07106322362341377,2.416318290554068,2.0931851177929013
A_00849,Asset,Mortgage,2009889.2696699516,0.053625509882101186,12.562537914224343,11.085886273809752
A_00850,Asset,Government Bond (HQLA),1291851.5444589662,0.03169086226518916,0.3288499459934743,0.3268322419187692
A_00851,Asset,Corporate Loan,357081.97996246855,0.06517794962958676,1.3482631682739186,1.1222734998068122
A_00852,Asset,Mortgage,4988859.475600493,0.05064185670190638,9.517394759814438,8.376647755384784
A_00853,Asset,Retail Loan,4422204.327059808,0.07549097645699365,2.659302622085408,2.478305312181976
A_00854,Asset,Corporate Loan,3258755.670598838,0.07441170031166683,0.6536157253269688,0.6458382149284054
A_00855,Asset,Corporate Loan,4775101.347851113,0.06432248568441061,0.8785807859249082,0.8086117953968651
A_00856,Asset,Corporate Loan,2037235.806490764,0.05380472067651257,1.3452110234156534,1.1815640712997704
A_00857,Asset,Retail Loan,3685110.098636481,0.062342612211381356,1.83532374197836,1.67101313098286
A_00858,Asset,Corporate Loan,4365969.653338502,0.060364425611703375,1.9424540310442047,1.8659259580848022
A_00859,Asset,Corporate Loan,442437.4089243991,0.07724055636264987,1.9146264007831166,1.6834592437750064
A_00860,Asset,Retail Loan,760173.8122391993,0.07731085937367276,1.6057820877414293,1.475932068526653
A_00861,Asset,Retail Loan,4700864.515674571,0.0834649567313465,4.020534469780784,3.8825808223465454
A_00862,Asset,Retail Loan,2410352.444778966,0.09314611624473157,3.5203725074466536,3.3679189458810765
A_00863,Asset,Retail Loan,4707356.839318061,0.09500534474484609,1.4973833657234814,1.4886806483526573
A_00864,Asset,Retail Loan,3624227.0178087372,0.0762169130055662,1.1611420751119939,1.048809312364806
A_00865,Asset,Corporate Loan,4682889.37883037,0.06443833853657711,2.180626718235487,2.0976211780223264
A_00866,Asset,Government Bond (HQLA),159227.4359773397,0.02172264278127361,1.9667904172864734,1.8937779565152975
A_00867,Asset,Retail Loan,704289.3058816652,0.08575826317790454,2.7594225588553396,2.4177794700833397
A_00868,Asset,Retail Loan,3017332.641310647,0.07532861463789006,4.609613104442699,3.8871325648916697
A_00869,Asset,Corporate Loan,289395.41969146533,0.0747902243285056,2.551218961200687,2.3409987552598412
A_00870,Asset,Corporate Loan,4008927.6540066274,0.07477796925650049,1.886717561970918,1.7476509283022017
A_00871,Asset,Mortgage,3012886.8164279116,0.06873837579778413,9.141410682156662,8.302437285527354
A_00872,Asset,Corporate Loan,1141413.8151030089,0.06714822948448831,2.0641269735681913,1.7276075634452701
A_00873,Asset,Retail Loan,3041578.632588117,0.08093605483688032,4.054769077401282,3.427717387670467
A_00874,Asset,Mortgage,446523.3467175311,0.04490100275195261,9.418337048019545,7.882129141303602
A_00875,Asset,Retail Loan,1964199.9323676906,0.07591173763716393,1.2046008224815905,1.0869613003181373
A_00876,Asset,Corporate Loan,1944781.2969950507,0.054359800772615124,2.5978665201768814,2.3410397441479245
A_00877,Asset,Retail Loan,402220.61044565326,0.08264073699551285,3.2954633987083852,3.2150761798503593
A_00878,Asset,Corporate Loan,4800965.551004008,0.052940230543422236,0.6217371209998244,0.5028691731812887
A_00879,Asset,Retail Loan,2729287.0491613066,0.06182340631794675,3.582288725709712,3.543579151276464
A_00880,Asset,Mortgage,1518231.786677611,0.04509661219657172,5.77187530226468,4.764041707114303
A_00881,Asset,Retail Loan,2616880.358895383,0.07432558866116577,1.9833897699736012,1.9792267670926376
A_00882,Asset,Mortgage,4747454.301882656,0.05146418424497708,6.4255655503311555,5.853345553233759
A_00883,Asset,Retail Loan,70727.84595839144,0.08567278067205741,3.68173733518767,3.247873167880713
A_00884,Asset,Corporate Loan,2106442.852930844,0.060061148186523874,0.5600126121122222,0.4678437489705297
A_00885,Asset,Retail Loan,4785766.147752281,0.08914625136946411,3.3974389001686625,2.932236929949952
A_00886,Asset,Corporate Loan,1222773.7697887812,0.05537094912324752,0.7424141774135619,0.71234848871376
A_00887,Asset,Mortgage,2757297.9361281106,0.06767302850968374,9.75089872866768,7.94256520489909
A_00888,Asset,Retail Loan,1782192.3751750346,0.09970058480647886,4.129703248851151,3.50254216041998
A_00889,Asset,Mortgage,4161582.6641373667,0.05197997740597668,7.246573976417666,6.391004131826038
A_00890,Asset,Government Bond (HQLA),945414.9118255466,0.026683854283462198,1.618400145099086,1.53128825080982
A_00891,Asset,Corporate Loan,2912880.827426873,0.07412496694951652,2.581529433315328,2.512562936655163
A_00892,Asset,Retail Loan,3475650.237546737,0.07663274272073645,1.5599495068870515,1.4191136510193432
A_00893,Asset,Corporate Loan,2622077.795224887,0.054056519411385645,2.9913157719965477,2.7971530819382915
A_00894,Asset,Corporate Loan,708398.5045912775,0.07847819318736851,0.8968419084357738,0.875246223743407
A_00895,Asset,Government Bond (HQLA),4958087.240345564,0.027108786747281236,0.4957992410161841,0.46299905023501453
A_00896,Asset,Corporate Loan,2121028.190222751,0.06781341895830356,1.3945281233389826,1.2761587434407269
A_00897,Asset,Retail Loan,2385112.1957162735,0.08281147754925562,3.2138871048393995,2.706161843458522
A_00898,Asset,Mortgage,174735.51936429468,0.06340637945606901,8.548318555431626,7.802722108412189
A_00899,Asset,Retail Loan,3490017.940748086,0.0918497443782555,3.2695637766242935,3.0962933660339895
A_00900,Asset,Corporate Loan,2466479.4927885295,0.05783999053656151,0.8329553141688085,0.7361824779613734
A_00901,Asset,Corporate Loan,2592853.883315759,0.05019393073369132,1.2204613148988237,1.0974972065721462
A_00902,Asset,Retail Loan,3686311.0885171485,0.08339311245223163,1.095785061081934,1.0829587298360774
A_00903,Asset,Retail Loan,2384664.979215447,0.0850272764904541,1.3656879672685527,1.2429212721729221
A_00904,Asset,Corporate Loan,2630816.256295019,0.05588882906933201,2.7414366461725255,2.2055211527964262
A_00905,Asset,Mortgage,2906729.557820137,0.05790835670239518,13.906584554618425,13.378582383772025
A_00906,Asset,Corporate Loan,3761806.6598769305,0.06716368891166619,2.78260366722464,2.326693618366639
A_00907,Asset,Retail Loan,1033290.6556421586,0.07225661797404145,1.9874281103829317,1.8106001868696675
A_00908,Asset,Corporate Loan,2161173.7488472126,0.052447247768340984,2.0385519495520885,1.6666337360022014
A_00909,Asset,Retail Loan,2614483.6152997063,0.0713313761397031,1.8559787147932543,1.6333773924737227
A_00910,Asset,Mortgage,118617.57276865758,0.060066295931220565,11.493788202366224,11.03094663909592
A_00911,Asset,Government Bond (HQLA),149682.35229898465,0.03772342588111986,0.3921890404751107,0.34971642336891917
A_00912,Asset,Corporate Loan,3331984.6584295793,0.07795221209949525,2.1976665112390936,2.196325678600265
A_00913,Asset,Mortgage,1471744.9855654966,0.04147662743622285,13.797524022943437,11.675687942110374
A_00914,Asset,Mortgage,1318147.996474807,0.04414375879420742,7.206510596217485,7.003448073937495
A_00915,Asset,Corporate Loan,3390721.355118066,0.0727412126303365,1.0976659601875742,1.0449792114018
A_00916,Asset,Corporate Loan,2082879.0334009002,0.07929683069968713,1.024225693575502,0.9516291043127584
A_00917,Asset,Government Bond (HQLA),1551758.4409642091,0.03531717287769484,1.5855927346940906,1.487811023057211
A_00918,Asset,Government Bond (HQLA),1998098.913726262,0.03343417718488122,0.3483629148205388,0.32950322943671606
A_00919,Asset,Corporate Loan,1073748.5710103116,0.05936569209707389,1.7611398541733885,1.5594775511546084
A_00920,Asset,Corporate Loan,3738812.976319631,0.062159760819408605,1.0805617272533579,0.9226185202148747
A_00921,Asset,Retail Loan,3927766.7389794,0.07480928742738308,4.637010777747969,4.406346316081587
A_00922,Asset,Mortgage,4238314.8421246465,0.06868875644540084,6.828133885392259,5.976906541658878
A_00923,Asset,Corporate Loan,359035.07002501265,0.05327040846922786,1.7154341352622076,1.4576180467679387
A_00924,Asset,Corporate Loan,4053690.301283836,0.05907398952384409,2.688721625989741,2.6127373425492024
A_00925,Asset,Mortgage,3835022.204405124,0.060709685407021874,6.466951140151815,6.395845802503494
A_00926,Asset,Mortgage,1691503.403083778,0.059371751300531614,10.005793174308312,9.026366921578543
A_00927,Asset,Retail Loan,1594717.0210275021,0.0944567218438207,4.20958412221453,3.483262505311424
A_00928,Asset,Government Bond (HQLA),1677671.9583506163,0.03503650291913363,1.358396103588368,1.307305803161764
A_00929,Asset,Government Bond (HQLA),1598951.7627426719,0.02263373806872414,1.7311622636479536,1.6290378531998608
A_00930,Asset,Mortgage,3404730.0439465363,0.06619129441045611,7.52314736135153,6.272587309710596
A_00931,Asset,Retail Loan,3601451.7035289654,0.09396392079834705,2.9019028609309347,2.5440385408466883
A_00932,Asset,Retail Loan,4190388.852725855,0.0675678316956142,3.1956385265602867,3.016928193208309
A_00933,Asset,Corporate Loan,3041349.262089583,0.0748612695145402,1.6522458455164548,1.5959249865296974
A_00934,Asset,Mortgage,571736.8181124883,0.0601303894159873,13.388538619040688,12.577257888223189
A_00935,Asset,Corporate Loan,4402433.802977183,0.05337771399587583,2.313429000587144,2.039416306589243
A_00936,Asset,Mortgage,283623.67340202606,0.060374877049586884,14.614166196420495,13.536739651077951
A_00937,Asset,Retail Loan,1281519.3542589266,0.0719308981693649,4.768232877954382,4.554144272932166
A_00938,Asset,Corporate Loan,739307.6503842847,0.06632772011045752,0.5267882442383973,0.5242363575083998
A_00939,Asset,Corporate Loan,1818102.053265572,0.06561631511914576,1.3602290446236052,1.208064270374764
A_00940,Asset,Mortgage,2552327.919031277,0.0441511478416167,10.077578381885688,10.042789656009104
A_00941,Asset,Retail Loan,413152.1339250332,0.08381465480627491,3.652584995900835,3.2253389540981368
A_00942,Asset,Corporate Loan,3936066.409179834,0.0746075995683467,0.9892816002491227,0.9197839967975109
A_00943,Asset,Corporate Loan,2317241.6520901495,0.07256342998090924,1.1416180179652395,1.0303958237271862
A_00944,Asset,Corporate Loan,3000448.0730167036,0.06305786838969663,2.9893361301283075,2.94192011791184
A_00945,Asset,Corporate Loan,320926.89927868015,0.06256085429983053,1.0106052659210722,0.8528770558204318
A_00946,Asset,Retail Loan,4579257.61185026,0.08969168925947789,4.3755176449237165,3.6472692608039607
A_00947,Asset,Retail Loan,384643.5098882966,0.09715231842751541,3.896116755091685,3.4523769691786352
A_00948,Asset,Retail Loan,2586344.4626239277,0.07499299697399991,2.3953276298345205,2.213920186128115
A_00949,Asset,Mortgage,597487.8144221462,0.06982990908057145,5.355902308064763,4.534015906673592
A_00950,Asset,Retail Loan,989882.8790248039,0.07567243578468687,1.1558313853938569,1.110153341548061
A_00951,Asset,Corporate Loan,2248707.8640479143,0.0652668221020964,2.188966933918597,2.1283087715483773
A_00952,Asset,Mortgage,99057.94268121052,0.05382200800725022,12.780463064831991,12.751938454893581
A_00953,Asset,Corporate Loan,4935134.929672073,0.057458146538399195,2.3864234030143416,2.166106398138637
A_00954,Asset,Government Bond (HQLA),4294776.508372022,0.03412743993619992,0.2849970982033201,0.24769551439695345
A_00955,Asset,Retail Loan,2047230.796683648,0.09275477082081887,1.9390176868998852,1.6820321528968376
A_00956,Asset,Mortgage,52959.79723223678,0.04723495642923286,8.078191500261191,6.83991357439353
A_00957,Asset,Retail Loan,976265.1385319836,0.07165444291350978,3.2221982795424795,2.8467443735361813
A_00958,Asset,Corporate Loan,4385729.378749479,0.0647887091496758,2.763247497526289,2.3930585187216327
A_00959,Asset,Retail Loan,4769344.25294137,0.07190601110273122,1.2409077796011898,1.0667007572545582
A_00960,Asset,Corporate Loan,863219.8741984259,0.05367493585897968,2.457903577309243,2.278430731605398
A_00961,Asset,Retail Loan,399151.40608513495,0.06760515065274822,4.6377180147435055,4.47191973907729
A_00962,Asset,Corporate Loan,435389.77206340956,0.05740883500975678,2.888620478595169,2.8075342126590463
A_00963,Asset,Retail Loan,4277017.266602172,0.08047121826277923,1.052915251621176,1.0043637667208798
A_00964,Asset,Government Bond (HQLA),4550550.574222111,0.037763826993226085,1.6572872521405253,1.3918626508550658
A_00965,Asset,Retail Loan,1480394.1983592396,0.07573282681540755,2.5082157240067953,2.2797450247835327
A_00966,Asset,Retail Loan,3471670.985740647,0.0724123392841819,1.670266157218026,1.50435699318481
A_00967,Asset,Mortgage,3710372.7045317,0.04467319781740511,11.455343564105222,10.417593327118404
A_00968,Asset,Retail Loan,1917947.7251434212,0.06159245757783015,2.6540661211598366,2.268689403408714
A_00969,Asset,Government Bond (HQLA),4770481.408756963,0.02086200217896648,0.7694214030798247,0.6430970183643369
A_00970,Asset,Corporate Loan,4741509.5049476875,0.07290547531004637,0.8529976588429623,0.700939317403114
A_00971,Asset,Government Bond (HQLA),1939001.6705902182,0.026851821656222637,1.5729456239082065,1.4558143018446303
A_00972,Asset,Retail Loan,772804.0455199645,0.09670589111617733,4.752256558272525,4.645301264895988
A_00973,Asset,Corporate Loan,4050927.645520577,0.060043671256720374,0.6725923422784372,0.580272737714846
A_00974,Asset,Corporate Loan,1811990.9786796705,0.06789401226240631,0.871266954109202,0.8389227228947337
A_00975,Asset,Corporate Loan,704730.1397374844,0.05712449915508152,0.9917204932820576,0.8528593123973748
A_00976,Asset,Corporate Loan,3024680.1484617093,0.060875059535945394,2.240199653917598,2.1613435740481663
A_00977,Asset,Retail Loan,2371751.700214862,0.06720634590930477,4.203754886165721,3.4553714291720166
A_00978,Asset,Mortgage,1747501.8306580198,0.040760458127918155,11.83870124909032,11.104812791221025
A_00979,Asset,Corporate Loan,325917.22525783663,0.0572241144821952,2.0245319038702925,1.7762462435326558
A_00980,Asset,Retail Loan,778458.0929199794,0.06359038002240629,2.191908941983375,2.15281680041855
A_00981,Asset,Retail Loan,2445108.0833783415,0.07230716357911794,1.4929898325302058,1.4709113674493783
A_00982,Asset,Retail Loan,4830869.982605746,0.08966264433867319,1.8231775079576868,1.6578799450606705
A_00983,Asset,Mortgage,2792266.6147404984,0.045863740011052,10.345592191563087,8.6204219912605
A_00984,Asset,Government Bond (HQLA),1672799.0843076687,0.03519647316856777,0.8069562844295022,0.7002481752342765
A_00985,Asset,Government Bond (HQLA),3702742.4565440617,0.037617903210895046,1.2351155608894981,1.0003462545744994
A_00986,Asset,Retail Loan,2351929.854393504,0.08975620749208608,1.907914157886084,1.877085329606866
A_00987,Asset,Corporate Loan,1743556.37055388,0.06334557298482622,2.9038768303439157,2.6071287280714177
A_00988,Asset,Corporate Loan,4552264.941410085,0.07286523761544934,1.922388708204627,1.850032580284181
A_00989,Asset,Corporate Loan,2196786.940035881,0.06089766055027431,2.6211794360156615,2.5131528378793977
